# Decay widths of HNL for different channels. All values are renormalized widths Gamma/(M^5/(246.22^4*384*pi^3)) in GeV
# M(GeV),3nu,ee(e),ee(NC),emu,mumu(mu),mumu(NC),etau,mutau,tautau(
0.174,1.000,0.588,0.126,0.060,0.000,0.000,0.000,0.000,0.000,0.000,5.231,7.945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.604,27.800,0.000,0.000
0.178,1.000,0.588,0.126,0.069,0.000,0.000,0.000,0.000,0.000,0.000,5.703,8.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.499,27.490,0.000,0.000
0.182,1.000,0.588,0.126,0.079,0.000,0.000,0.000,0.000,0.000,0.000,6.133,9.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.391,27.180,0.000,0.000
0.186,1.000,0.588,0.126,0.090,0.000,0.000,0.000,0.000,0.000,0.000,6.520,10.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.282,26.860,0.000,0.000
0.191,1.000,0.588,0.126,0.102,0.000,0.000,0.000,0.000,0.000,0.000,6.862,11.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.171,26.540,0.000,0.000
0.195,1.000,0.588,0.126,0.114,0.000,0.000,0.000,0.000,0.000,0.000,7.161,11.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.058,26.210,0.000,0.000
0.200,1.000,0.588,0.126,0.127,0.000,0.000,0.000,0.000,0.000,0.000,7.417,12.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.944,25.880,0.000,0.000
0.204,1.000,0.588,0.126,0.140,0.000,0.000,0.000,0.000,0.000,0.000,7.631,12.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.827,25.540,0.000,0.000
0.209,1.000,0.588,0.126,0.154,0.000,0.000,0.000,0.000,0.000,0.000,7.806,13.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.709,25.200,0.000,0.000
0.214,1.000,0.588,0.126,0.168,0.000,0.000,0.000,0.000,0.000,0.000,7.943,13.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.590,24.850,0.000,0.000
0.219,1.000,0.588,0.126,0.183,0.000,0.000,0.000,0.000,0.000,0.000,8.045,13.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.468,24.500,0.000,0.000
0.224,1.000,0.588,0.126,0.198,0.000,0.000,0.000,0.000,0.000,0.000,8.114,14.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.345,24.140,0.000,0.000
0.229,1.000,0.588,0.126,0.214,0.001,0.000,0.000,0.000,0.000,0.000,8.152,14.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.221,23.780,0.000,0.000
0.234,1.000,0.588,0.126,0.229,0.002,0.000,0.000,0.000,0.000,0.000,8.163,14.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.095,23.420,0.000,0.000
0.240,1.000,0.588,0.126,0.246,0.004,0.000,0.000,0.000,0.000,0.000,8.147,14.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.967,23.050,0.000,0.000
0.245,1.000,0.588,0.126,0.262,0.006,0.001,0.000,0.000,0.000,0.000,8.108,14.480,0.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.838,22.670,5.917,0.000
0.251,1.000,0.588,0.126,0.278,0.009,0.001,0.000,0.000,0.000,0.000,8.048,14.420,2.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.708,22.290,6.188,0.000
0.257,1.000,0.588,0.126,0.295,0.013,0.001,0.000,0.000,0.000,0.000,7.970,14.330,2.962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.576,21.910,6.449,0.000
0.263,1.000,0.588,0.126,0.312,0.017,0.002,0.000,0.000,0.000,0.000,7.874,14.210,3.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.442,21.530,6.697,0.000
0.269,1.000,0.588,0.126,0.329,0.023,0.003,0.000,0.000,0.000,0.000,7.764,14.050,4.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.308,21.140,6.933,0.000
0.275,1.000,0.588,0.126,0.346,0.029,0.003,0.000,0.000,0.000,0.000,7.640,13.870,4.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.172,20.740,7.155,0.000
0.282,1.000,0.588,0.126,0.363,0.036,0.004,0.000,0.000,0.000,0.000,7.505,13.660,5.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.035,20.350,7.362,0.000
0.288,1.000,0.588,0.126,0.379,0.043,0.005,0.000,0.000,0.000,0.000,7.361,13.430,5.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.897,19.950,7.554,0.000
0.295,1.000,0.588,0.126,0.396,0.052,0.006,0.000,0.000,0.000,0.000,7.208,13.180,6.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.758,19.540,7.730,0.000
0.302,1.000,0.588,0.126,0.413,0.061,0.008,0.000,0.000,0.000,0.000,7.049,12.920,6.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.617,19.140,7.889,0.000
0.309,1.000,0.588,0.126,0.429,0.070,0.009,0.000,0.000,0.000,0.000,6.883,12.640,6.659,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.476,18.730,8.031,0.000
0.316,1.000,0.588,0.126,0.446,0.080,0.011,0.000,0.000,0.000,0.000,6.714,12.350,6.847,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.334,18.320,8.155,0.000
0.324,1.000,0.588,0.126,0.462,0.090,0.012,0.000,0.000,0.000,0.000,6.541,12.050,6.990,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.191,17.900,8.262,0.000
0.331,1.000,0.588,0.126,0.478,0.101,0.014,0.000,0.000,0.000,0.000,6.366,11.750,7.094,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.048,17.490,8.351,0.000
0.339,1.000,0.588,0.126,0.494,0.112,0.016,0.000,0.000,0.000,0.000,6.189,11.440,7.163,0.001,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.904,17.070,8.423,0.000
0.347,1.000,0.588,0.126,0.509,0.123,0.018,0.000,0.000,0.000,0.000,6.011,11.120,7.199,0.001,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.759,16.650,8.476,0.000
0.355,1.000,0.588,0.126,0.525,0.135,0.019,0.000,0.000,0.000,0.000,5.833,10.810,7.206,0.001,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.614,16.230,8.512,0.000
0.363,1.000,0.588,0.126,0.540,0.146,0.021,0.000,0.000,0.000,0.000,5.656,10.490,7.187,0.002,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.469,15.810,8.530,0.000
0.372,1.000,0.588,0.126,0.555,0.158,0.024,0.000,0.000,0.000,0.000,5.479,10.180,7.146,0.002,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.323,15.390,8.531,0.000
0.380,1.000,0.588,0.126,0.569,0.170,0.026,0.000,0.000,0.000,0.000,5.305,9.865,7.084,0.003,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.178,14.970,8.515,0.000
0.389,1.000,0.588,0.126,0.583,0.181,0.028,0.000,0.000,0.000,0.000,5.132,9.553,7.004,0.003,0.027,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.032,14.550,8.483,0.000
0.398,1.000,0.588,0.126,0.597,0.193,0.030,0.000,0.000,0.000,0.000,4.961,9.245,6.910,0.004,0.033,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.887,14.130,8.434,0.000
0.407,1.000,0.588,0.126,0.611,0.205,0.032,0.000,0.000,0.000,0.000,4.794,8.941,6.801,0.005,0.039,0.007,0.000,0.000,0.000,0.000,0.000,0.000,4.741,13.710,8.371,0.000
0.417,1.000,0.588,0.126,0.624,0.217,0.034,0.000,0.000,0.000,0.000,4.629,8.641,6.681,0.006,0.045,0.010,0.000,0.000,0.000,0.000,0.000,0.000,4.597,13.290,8.292,0.000
0.427,1.000,0.588,0.126,0.637,0.228,0.037,0.000,0.000,0.000,0.000,4.467,8.346,6.552,0.007,0.052,0.014,0.000,0.000,0.000,0.000,0.000,0.000,4.453,12.870,8.199,0.000
0.437,1.000,0.588,0.126,0.650,0.240,0.039,0.000,0.000,0.000,0.000,4.309,8.057,6.414,0.008,0.060,0.019,0.000,0.000,0.000,0.000,0.000,0.000,4.309,12.460,8.093,0.000
0.447,1.000,0.588,0.126,0.662,0.251,0.041,0.000,0.000,0.000,0.000,4.154,7.773,6.270,0.009,0.068,0.024,0.000,0.000,0.000,0.000,0.000,0.000,4.167,12.050,7.974,0.000
0.457,1.000,0.588,0.126,0.674,0.262,0.043,0.000,0.000,0.000,0.000,4.003,7.496,6.121,0.010,0.076,0.030,0.000,0.000,0.000,0.000,0.000,0.000,4.025,11.640,7.843,0.000
0.468,1.000,0.588,0.126,0.686,0.273,0.046,0.000,0.000,0.000,0.000,3.856,7.225,5.967,0.011,0.085,0.037,0.000,0.000,0.000,0.000,0.000,0.000,3.885,11.230,7.701,0.000
0.479,1.000,0.588,0.126,0.697,0.284,0.048,0.000,0.000,0.000,0.000,3.713,6.960,5.810,0.013,0.094,0.043,0.000,0.000,0.000,0.000,0.000,0.000,3.746,10.830,7.548,0.000
0.490,1.000,0.588,0.126,0.708,0.294,0.050,0.000,0.000,0.000,0.000,3.573,6.703,5.651,0.014,0.104,0.051,0.000,0.000,0.000,0.000,0.000,0.000,3.608,10.430,7.386,0.000
0.501,1.000,0.588,0.126,0.719,0.304,0.052,0.000,0.000,0.000,0.000,3.438,6.452,5.490,0.016,0.115,0.059,0.001,0.000,0.000,0.000,0.000,0.000,3.472,10.450,7.216,0.000
0.513,1.000,0.588,0.126,0.729,0.315,0.055,0.000,0.000,0.000,0.000,3.306,6.209,5.329,0.018,0.126,0.067,0.003,0.000,0.000,0.000,0.000,0.000,3.338,10.050,7.038,0.000
0.525,1.000,0.588,0.126,0.739,0.324,0.057,0.000,0.000,0.000,0.000,3.179,5.972,5.168,0.019,0.138,0.077,0.007,0.000,0.000,0.000,0.000,0.000,3.206,9.657,6.853,0.000
0.537,1.000,0.588,0.126,0.749,0.334,0.059,0.000,0.000,0.000,0.000,3.055,5.742,5.007,0.021,0.150,0.086,0.012,0.000,0.000,0.000,0.000,0.000,3.076,9.270,6.662,0.000
0.550,1.000,0.588,0.126,0.759,0.343,0.061,0.000,0.000,0.000,0.000,2.935,5.520,4.848,0.023,0.163,0.096,0.018,0.000,0.000,0.000,0.000,0.000,2.949,8.889,6.467,0.000
0.562,1.000,0.588,0.126,0.768,0.352,0.063,0.000,0.000,0.000,0.000,2.819,5.304,4.690,0.025,0.177,0.107,0.024,0.000,0.003,0.000,0.000,0.000,2.824,8.516,6.269,0.000
0.575,1.000,0.588,0.126,0.777,0.361,0.065,0.000,0.000,0.000,0.000,2.707,5.095,4.534,0.028,0.193,0.119,0.030,0.000,0.010,0.000,0.000,0.000,2.702,8.151,6.067,0.000
0.589,1.000,0.588,0.126,0.785,0.370,0.067,0.000,0.000,0.000,0.000,2.599,4.893,4.381,0.030,0.209,0.131,0.037,0.000,0.021,0.000,0.000,0.000,2.583,7.794,5.864,0.000
0.603,1.000,0.588,0.126,0.794,0.378,0.069,0.000,0.000,0.000,0.000,2.494,4.698,4.230,0.033,0.227,0.145,0.043,0.008,0.033,0.000,0.000,0.000,2.467,7.447,5.904,0.000
0.617,1.000,0.588,0.126,0.802,0.386,0.071,0.000,0.000,0.000,0.000,2.393,4.510,4.082,0.036,0.246,0.159,0.049,0.020,0.046,0.000,0.000,0.000,2.354,7.109,5.694,0.000
0.631,1.000,0.588,0.126,0.810,0.394,0.073,0.000,0.000,0.000,0.000,2.296,4.328,3.937,0.039,0.268,0.174,0.054,0.028,0.060,0.000,0.000,0.000,2.245,6.782,5.485,0.000
0.646,1.000,0.588,0.126,0.817,0.402,0.075,0.000,0.000,0.000,0.000,2.202,4.152,3.795,0.043,0.291,0.191,0.060,0.036,0.074,0.000,0.000,0.000,2.140,6.466,5.278,0.000
0.661,1.000,0.588,0.126,0.824,0.409,0.077,0.000,0.000,0.000,0.000,2.112,3.983,3.657,0.047,0.318,0.210,0.064,0.042,0.088,0.000,0.000,0.000,2.038,6.161,5.074,0.000
0.676,1.000,0.588,0.126,0.831,0.416,0.078,0.000,0.000,0.000,0.000,2.025,3.819,3.522,0.051,0.348,0.231,0.069,0.049,0.102,0.000,0.000,0.000,1.941,5.868,4.874,0.000
0.692,1.000,0.588,0.126,0.838,0.423,0.080,0.000,0.000,0.000,0.000,1.941,3.662,3.390,0.057,0.383,0.254,0.073,0.054,0.115,0.000,0.000,0.000,1.847,5.587,4.679,0.000
0.708,1.000,0.588,0.126,0.845,0.429,0.082,0.000,0.000,0.000,0.000,1.860,3.511,3.263,0.063,0.424,0.280,0.076,0.059,0.127,0.000,0.000,0.000,1.780,5.385,4.545,0.000
0.724,1.000,0.588,0.126,0.851,0.436,0.083,0.000,0.000,0.000,0.000,1.782,3.365,3.138,0.070,0.472,0.310,0.079,0.063,0.138,0.000,0.000,0.000,1.722,5.212,4.432,0.000
0.741,1.000,0.588,0.126,0.857,0.442,0.085,0.000,0.000,0.000,0.000,1.708,3.225,3.018,0.079,0.529,0.344,0.081,0.067,0.148,0.000,0.000,0.000,1.666,5.043,4.319,0.000
0.759,1.000,0.588,0.126,0.863,0.448,0.086,0.000,0.000,0.000,0.000,1.636,3.090,2.901,0.089,0.598,0.385,0.083,0.070,0.157,0.000,0.000,0.000,1.620,4.905,4.229,0.000
0.776,1.000,0.588,0.126,0.868,0.454,0.088,0.000,0.000,0.000,0.000,1.567,2.960,2.788,0.102,0.681,0.433,0.085,0.073,0.165,0.000,0.000,0.000,1.582,4.791,4.158,0.000
0.794,1.000,0.588,0.126,0.874,0.459,0.089,0.000,0.000,0.000,0.000,1.500,2.835,2.678,0.116,0.778,0.492,0.086,0.075,0.172,0.000,0.001,0.000,1.545,4.680,4.087,0.000
0.813,1.000,0.588,0.126,0.879,0.464,0.091,0.000,0.000,0.000,0.000,1.437,2.715,2.572,0.133,0.889,0.565,0.087,0.077,0.178,0.000,0.005,0.000,1.512,4.579,4.023,0.000
0.832,1.000,0.588,0.126,0.884,0.469,0.092,0.000,0.000,0.000,0.000,1.376,2.600,2.469,0.152,1.012,0.656,0.087,0.078,0.183,0.000,0.011,0.000,1.485,4.500,3.976,0.000
0.851,1.000,0.588,0.126,0.889,0.474,0.093,0.000,0.000,0.000,0.000,1.317,2.490,2.370,0.171,1.142,0.768,0.088,0.079,0.187,0.000,0.019,0.000,1.459,4.422,3.928,0.000
0.871,1.000,0.588,0.126,0.893,0.479,0.095,0.000,0.000,0.000,0.000,1.261,2.384,2.274,0.192,1.276,0.903,0.088,0.080,0.190,0.000,0.027,0.000,1.434,4.346,3.881,0.000
0.891,1.000,0.588,0.126,0.898,0.484,0.096,0.000,0.000,0.000,0.000,1.206,2.282,2.182,0.212,1.411,1.057,0.087,0.080,0.193,0.000,0.036,0.000,1.414,4.288,3.848,0.000
0.912,1.000,0.588,0.126,0.902,0.488,0.097,0.000,0.000,0.000,0.000,1.155,2.184,2.093,0.232,1.543,1.213,0.087,0.080,0.194,0.000,0.044,0.000,1.395,4.230,3.814,0.000
0.933,1.000,0.588,0.126,0.906,0.492,0.098,0.000,0.000,0.000,0.000,1.105,2.090,2.007,0.251,1.669,1.366,0.086,0.080,0.195,0.000,0.052,0.000,1.376,4.172,3.780,0.000
0.955,1.000,0.588,0.126,0.910,0.496,0.099,0.000,0.000,0.000,0.000,1.057,2.000,1.924,0.269,1.788,1.512,0.085,0.079,0.195,0.000,0.060,0.000,1.360,4.126,3.754,0.000
0.977,1.000,0.588,0.126,0.914,0.500,0.100,0.000,0.000,0.000,0.000,1.011,1.914,1.845,0.286,1.896,1.646,0.084,0.079,0.195,0.001,0.066,0.000,1.346,4.082,3.729,0.000
1.000,1.000,0.588,0.126,0.917,0.504,0.101,0.000,0.000,0.000,0.000,0.968,1.831,1.768,0.301,1.994,1.768,0.083,0.078,0.194,0.004,0.072,0.000,1.331,4.038,3.704,0.000
1.023,1.000,0.588,0.126,0.921,0.507,0.102,0.000,0.000,0.000,0.000,0.926,1.752,1.694,0.314,2.080,1.876,0.081,0.077,0.192,0.008,0.077,0.000,1.963,4.000,3.683,0.000
1.047,1.000,0.588,0.126,0.924,0.511,0.103,0.000,0.000,0.000,0.000,0.885,1.676,1.623,0.325,2.153,1.969,0.080,0.076,0.190,0.013,0.081,0.011,1.949,3.965,3.664,0.000
1.072,1.000,0.588,0.126,0.927,0.514,0.104,0.000,0.000,0.000,0.000,0.847,1.603,1.555,0.335,2.215,2.048,0.078,0.074,0.188,0.019,0.084,0.033,1.936,3.930,3.645,0.000
1.096,1.000,0.588,0.126,0.931,0.517,0.105,0.000,0.000,0.000,0.000,0.810,1.533,1.490,0.348,2.286,2.114,0.076,0.073,0.185,0.025,0.087,0.062,1.923,3.898,3.627,0.000
1.122,1.000,0.588,0.126,0.934,0.520,0.106,0.000,0.000,0.000,0.000,0.774,1.466,1.427,0.355,2.330,2.166,0.075,0.072,0.182,0.031,0.089,0.096,1.913,3.870,3.613,0.000
1.148,1.000,0.588,0.126,0.936,0.523,0.107,0.000,0.000,0.000,0.000,0.741,1.402,1.366,0.359,2.359,2.206,0.073,0.070,0.179,0.037,0.090,0.131,1.902,3.842,3.597,0.000
1.175,1.000,0.588,0.126,0.939,0.526,0.107,0.000,0.000,0.000,0.000,0.708,1.341,1.308,0.362,2.374,2.234,0.071,0.068,0.175,0.043,0.091,0.165,1.892,3.815,3.582,0.000
1.202,1.000,0.588,0.126,0.942,0.529,0.108,0.000,0.000,0.000,0.000,0.677,1.282,1.252,0.362,2.376,2.289,0.069,0.067,0.172,0.049,0.091,0.199,1.883,3.792,3.571,0.000
1.230,1.000,0.588,0.126,0.944,0.531,0.109,0.000,0.000,0.000,0.000,0.647,1.226,1.199,0.361,2.368,2.290,0.067,0.065,0.168,0.054,0.091,0.230,1.874,3.769,3.558,0.000
1.259,1.000,0.588,0.126,0.947,0.534,0.110,0.000,0.000,0.000,0.000,0.619,1.172,1.147,0.358,2.349,2.280,0.065,0.063,0.164,0.059,0.091,0.258,1.865,3.746,3.545,0.000
1.288,1.000,0.588,0.126,0.949,0.536,0.110,0.000,0.000,0.000,0.000,0.592,1.121,1.098,0.354,2.323,2.261,0.063,0.062,0.160,0.064,0.090,0.283,1.859,3.728,3.537,0.000
1.318,1.000,0.588,0.126,0.951,0.538,0.111,0.000,0.000,0.000,0.000,0.566,1.072,1.051,0.349,2.289,2.234,0.061,0.060,0.156,0.068,0.088,0.305,1.853,3.711,3.529,0.000
1.349,1.000,0.588,0.126,0.953,0.541,0.112,0.000,0.000,0.000,0.000,0.541,1.024,1.005,0.343,2.249,2.200,0.059,0.058,0.151,0.072,0.087,0.323,1.846,3.693,3.520,0.000
1.380,1.000,0.588,0.126,0.955,0.543,0.112,0.000,0.000,0.000,0.000,0.517,0.979,0.962,0.336,2.204,2.160,0.058,0.056,0.147,0.075,0.085,0.338,1.841,3.678,3.513,0.000
1.413,1.000,0.588,0.126,0.957,0.545,0.113,0.000,0.000,0.000,0.000,0.494,0.936,0.920,0.328,2.155,2.115,0.056,0.055,0.143,0.078,0.084,0.351,1.835,3.663,3.506,0.000
1.445,1.000,0.588,0.126,0.959,0.547,0.113,0.000,0.000,0.000,0.000,0.472,0.895,0.880,0.320,2.102,2.067,0.054,0.053,0.139,0.080,0.082,0.360,1.830,3.648,3.498,0.000
1.479,1.000,0.588,0.126,0.961,0.548,0.114,0.000,0.000,0.000,0.000,0.451,0.855,0.842,0.312,2.047,2.015,0.052,0.051,0.134,0.082,0.080,0.367,1.825,3.634,3.491,0.000
1.514,1.000,0.588,0.126,0.963,0.550,0.114,0.000,0.000,0.000,0.000,0.431,0.817,0.805,0.303,1.990,1.961,0.050,0.049,0.130,0.083,0.077,0.371,1.820,3.621,3.485,0.000
1.549,1.000,0.588,0.126,0.964,0.552,0.115,0.000,0.000,0.000,0.000,0.412,0.781,0.770,0.294,1.931,1.905,0.049,0.048,0.126,0.084,0.075,0.373,1.815,3.608,3.479,0.000
1.585,1.000,0.588,0.126,0.966,0.553,0.115,0.000,0.000,0.000,0.000,0.394,0.747,0.736,0.285,1.872,1.848,0.047,0.046,0.122,0.085,0.073,0.373,1.810,3.595,3.472,0.000
1.622,1.000,0.588,0.126,0.967,0.555,0.116,0.000,0.000,0.000,0.000,0.376,0.713,0.704,0.276,1.812,1.791,0.045,0.044,0.118,0.086,0.071,0.372,1.806,3.584,3.467,0.000
1.660,1.000,0.588,0.126,0.969,0.556,0.116,0.000,0.000,0.000,0.000,0.360,0.682,0.673,0.267,1.752,1.732,0.044,0.043,0.114,0.086,0.068,0.369,1.802,3.573,3.461,0.000
1.698,1.000,0.588,0.126,0.970,0.558,0.117,0.000,0.000,0.000,0.000,0.344,0.652,0.644,0.258,1.692,1.674,0.042,0.041,0.110,0.086,0.066,0.364,1.798,3.561,3.454,0.000
1.738,1.000,0.588,0.126,0.971,0.559,0.117,0.000,0.000,0.000,0.000,0.328,0.623,0.616,0.249,1.632,1.616,0.040,0.040,0.106,0.085,0.064,0.359,1.794,3.551,3.449,0.000
1.778,1.000,0.588,0.126,0.973,0.560,0.117,0.000,0.000,0.000,0.000,0.314,0.595,0.589,0.240,1.573,1.559,0.039,0.038,0.102,0.085,0.061,0.353,1.790,3.541,3.444,0.000
1.820,1.000,0.588,0.126,0.974,0.562,0.118,0.000,0.000,0.000,0.000,0.300,0.568,0.563,0.231,1.515,1.503,0.037,0.037,0.099,0.084,0.059,0.345,1.786,3.531,3.438,0.000
